Date,Temp,MinTemp,MaxTemp,Precipitation,WindDir,WindSpeed,Pressure,Humidity,RainTomorrow
5/30/2024 0:00,25.7,19.7,34.4,0,280,9.6,1008,64.70833333,No
5/31/2024 0:00,25.2,19,33.6,0,213,10.4,1011,64.5,Yes
6/1/2024 0:00,23.3,19.2,32,0,217,6.9,1011.4,74.625,Yes
6/2/2024 0:00,24.3,19,30.2,0,226,7.8,1013.1,68.83333333,No
6/3/2024 0:00,24.9,19,32.2,0,270,8.3,1011.4,67.79166667,No
6/4/2024 0:00,22.9,18.8,29.4,0,105,6.2,1012.5,68.83333333,Yes
6/5/2024 0:00,23.4,17.5,30.7,0,213,9.8,1012.8,72.29166667,Yes
6/6/2024 0:00,24.2,17.6,30.9,0,264,8.5,1012.7,70.875,Yes
6/7/2024 0:00,24.7,19.4,30.6,0,229,10.1,1010.6,72.125,No
6/8/2024 0:00,25.2,20,31.9,0,238,10.3,1009.3,72.66666667,Yes
6/9/2024 0:00,26.5,20.9,33.8,0,225,9.8,1009.6,66.91666667,No
6/10/2024 0:00,26.9,20.8,34.4,0,231,9.5,1010.4,65.04166667,No
6/11/2024 0:00,26.4,21,33.2,0,210,10.2,1009.1,69.33333333,No
6/12/2024 0:00,26.8,21.8,34.3,0,227,10.3,1010.5,67.125,No
6/13/2024 0:00,27.1,22,34.3,0,267,10,1008.7,67.125,No
6/14/2024 0:00,27.1,23,33.4,0,255,10.1,1007.9,69.875,No
6/15/2024 0:00,27.2,22.6,35.3,0,248,9.9,1007.6,70.79166667,No
6/16/2024 0:00,25.9,21.6,33.9,0,236,8.7,1008.5,75.91666667,Yes
6/17/2024 0:00,24.7,21.4,30.5,0,91,7.8,1007.2,86.45833333,Yes
6/18/2024 0:00,24.2,22,29.1,0,88,6.7,1004.1,89.95833333,Yes
6/19/2024 0:00,24.8,20,30.6,0,251,9.8,1003.6,83.33333333,Yes
6/20/2024 0:00,24.6,20.4,30.7,0,216,9.5,1006.4,76.41666667,Yes
6/21/2024 0:00,25.1,21,30.7,0,242,9.9,1009.2,74.5,No
6/22/2024 0:00,25.4,21,31.4,0,187,9.4,1009,77.33333333,Yes
6/23/2024 0:00,25.9,22,31.7,0,192,9.9,1009.8,74.29166667,No
6/24/2024 0:00,26.3,22.4,32.1,0,210,9.4,1008.7,72.66666667,Yes
6/25/2024 0:00,25.9,21.8,31.8,0,211,11.6,1005.9,77.70833333,No
6/26/2024 0:00,23.9,21.4,26,0,127,7.7,1008.7,87.875,Yes
6/27/2024 0:00,25,21.4,30,0,176,6.4,1011.4,82.08333333,No
6/28/2024 0:00,24.4,20.9,31,0,209,12.2,1008,83.95833333,Yes
6/29/2024 0:00,24.5,21.3,29.8,0,249,8.6,1006.8,85.70833333,Yes
6/30/2024 0:00,24,21.8,29.3,0,165,6.9,1006,91.04166667,Yes
7/1/2024 0:00,24.1,21.2,29.5,0,279,7.7,1004.3,90.45833333,Yes
7/2/2024 0:00,22.3,21,26,0,65,5.4,1003.5,98.04166667,Yes
7/3/2024 0:00,23.9,20.8,29.9,0,299,4.7,1006.5,92.29166667,Yes
7/4/2024 0:00,23.8,22,27.3,0,240,6.7,1008.5,90.29166667,Yes
7/5/2024 0:00,23.3,21,28,0,233,5.1,1007.2,91.5,Yes
7/6/2024 0:00,21,20,22,0,69,6.7,1007.4,99.5,Yes
7/7/2024 0:00,22.5,21,26,0,44,3.5,1010.8,96.08333333,Yes
7/8/2024 0:00,24.2,21,29.3,0,267,7.4,1010.8,88.125,Yes
7/9/2024 0:00,24.4,21.5,29,0,229,8.7,1010.2,86.91666667,No
7/10/2024 0:00,23.4,21,27.6,0,122,7.9,1010.8,92.375,Yes
7/11/2024 0:00,22.7,21,25,0,87,4.4,1008,95.54166667,Yes
7/12/2024 0:00,22.7,20.6,27.6,0,131,7.9,1005.7,92.95833333,Yes
7/13/2024 0:00,24.8,20.4,30.2,0,203,8.1,1006.3,80.79166667,Yes
7/14/2024 0:00,25.1,21.6,31.5,0,201,8.8,1006.8,82.58333333,Yes
7/15/2024 0:00,25.9,23,29,0,165,10.4,1009.6,80.33333333,Yes
7/16/2024 0:00,25.2,23,30.1,0,176,7.9,1010.6,87,No
7/17/2024 0:00,24.5,22,29.9,0,64,6.4,1010.5,91.75,Yes
7/18/2024 0:00,24.9,21,30,0,22,7,1008.7,87.41666667,Yes
7/19/2024 0:00,25.4,20.6,30.7,0,274,6.4,1008.8,79.25,Yes
7/20/2024 0:00,24.9,23,31.3,0,156,7.9,1008,87.95833333,Yes
7/21/2024 0:00,24.5,22,27,0,269,6.2,1007.6,89.625,Yes
7/22/2024 0:00,24.3,21,28,0,222,6.1,1008.8,90.29166667,Yes
7/23/2024 0:00,23.9,21,27,0,300,6.8,1006.9,90.33333333,Yes
7/24/2024 0:00,24.6,22,29,0,258,6.6,1003.8,88.70833333,Yes
7/25/2024 0:00,24.6,22,29,0,355,6.5,1002.1,89,Yes
7/26/2024 0:00,25.3,22,29,0,347,6.5,1004.4,84.25,Yes
7/27/2024 0:00,26.3,23,30,0,298,6.5,1006.9,83.25,Yes
7/28/2024 0:00,25,21,29,0,254,6.2,1007.7,90.20833333,Yes
7/29/2024 0:00,25.5,22,31,0,137,6.8,1006.5,86.70833333,Yes
7/30/2024 0:00,25.2,22,29,0,210,9.2,1007.6,88.33333333,Yes
7/31/2024 0:00,25.4,20,31.2,0,251,10.3,1009.1,78.20833333,Yes
8/1/2024 0:00,24.7,22.3,31.1,0,262,11.8,1007.6,83.5,No
8/2/2024 0:00,23.9,20.4,30.9,0,103,7.3,1006.1,89.125,Yes
8/3/2024 0:00,24.9,21.6,31,0,135,9.5,1009.4,79.125,Yes
8/4/2024 0:00,25,20,31.2,0,201,12,1012.4,80.04166667,No
8/5/2024 0:00,24.3,20.7,31.5,0,183,7.9,1010.2,86.375,Yes
8/6/2024 0:00,22.8,20.7,27,0,97,9.5,1010.3,91.20833333,Yes
8/7/2024 0:00,23.3,20.8,28.9,0,208,6.7,1010.6,91.41666667,Yes
8/8/2024 0:00,22.9,20.4,29.8,0,167,5.8,1011.9,93.91666667,Yes
8/9/2024 0:00,22.7,20,27.8,0,76,5.2,1012.2,94.375,Yes
8/10/2024 0:00,23.5,20.4,29,0,181,6.1,1011.3,89.66666667,Yes
8/11/2024 0:00,22.9,20.2,28.8,0,186,7,1009.7,93.79166667,Yes
8/12/2024 0:00,24.1,22,27,0,199,8.3,1010.8,88.45833333,Yes
8/13/2024 0:00,24.1,21.5,29.6,0,181,6.4,1012,90.41666667,Yes
8/14/2024 0:00,24.6,20.8,30.5,0,147,7.4,1013,85.5,Yes
8/15/2024 0:00,24,21.4,31.7,0,148,12.7,1011.7,81.95833333,Yes
8/16/2024 0:00,24.6,19,31.4,0,183,8.3,1010.9,81.25,Yes
8/17/2024 0:00,24.5,20.4,31.8,0,222,10.4,1011.7,82.66666667,Yes
8/18/2024 0:00,23.8,19.8,31.2,0,48,6.2,1012.2,87.79166667,Yes
8/19/2024 0:00,23.3,21,28,0,79,6.1,1011.7,90.5,Yes
8/20/2024 0:00,22.7,20,26,0,303,7.3,1012.8,91.45833333,Yes
8/21/2024 0:00,21.4,20,24,0,358,5,1012.8,98.79166667,Yes
8/22/2024 0:00,23,20,27,0,148,5.3,1012.4,90.79166667,Yes
8/23/2024 0:00,23.7,22,28,0,237,5.3,1012,90.58333333,Yes
8/24/2024 0:00,24.3,21,29,0,126,7.5,1012.2,86.70833333,Yes
8/25/2024 0:00,24.1,21,29,0,189,7.1,1011,83.54166667,Yes
8/26/2024 0:00,22.8,21,29,0,177,6.8,1010,93.33333333,Yes
8/27/2024 0:00,22.6,20,27.8,0,78,4.3,1011.3,91,Yes
8/28/2024 0:00,24.6,20.5,31,0,191,6.7,1010.2,84.41666667,No
8/29/2024 0:00,23.3,21,31,0,158,7.1,1009.8,87.95833333,Yes
8/30/2024 0:00,25.4,18.9,32,0,224,6.8,1009.8,77.875,Yes
8/31/2024 0:00,25,21.7,32.2,0,127,8.4,1008.9,85.91666667,No
9/1/2024 0:00,21.8,21,22.5,,64,5.9,1007.8,98.70833333,No
9/2/2024 0:00,24.7,19.5,31,0,305,7.1,1007.5,82.16666667,No
9/3/2024 0:00,23.3,19.8,28.5,,38,6,1007.3,89.54166667,No
9/4/2024 0:00,23.7,21,28,,322,6.4,1010.4,85.875,No
9/5/2024 0:00,22.9,20,26,17.4,138,6,1009.9,89.58333333,Yes
9/6/2024 0:00,23.4,20,28,33.2,118,9.4,1010.9,87.25,Yes
9/7/2024 0:00,24.8,21,30,5,98,6.3,1013.8,79.25,Yes
9/8/2024 0:00,25.2,21,31.8,0,191,8,1012.3,77.16666667,No
9/9/2024 0:00,24.2,20.5,30.6,0,147,7.9,1010.9,85.41666667,No
9/10/2024 0:00,25.2,21,31.5,0,126,8.3,1010.3,80.91666667,No
9/11/2024 0:00,25.2,20.5,31.6,0,180,9.3,1011.1,76.125,No
9/12/2024 0:00,23.8,20.7,30.4,0.8,92,7.6,1011.6,85.91666667,Yes
9/13/2024 0:00,23.3,19,29.8,6.2,72,5.7,1010.4,86.91666667,Yes
9/14/2024 0:00,22,19.5,28.5,0.5,137,9.2,1009.4,90.5,No
9/15/2024 0:00,22.3,18.8,28.4,1,221,9.4,1009.7,87.20833333,Yes
9/16/2024 0:00,23.2,18.9,28,22.6,5,5.9,1013.2,85.41666667,Yes
9/17/2024 0:00,23.4,19.9,29.4,0,84,4.6,1015.1,86.16666667,No
9/18/2024 0:00,24.7,18.6,30,3.7,155,5.7,1014.7,79.20833333,Yes
9/19/2024 0:00,25.8,21.4,32.6,0,280,6.3,1014.3,80.04166667,No
9/20/2024 0:00,24.1,21.6,31.3,1.3,53,5.5,1013.1,89.5,Yes
9/21/2024 0:00,25.1,20.7,30,12.8,53,5.6,1015.6,76.625,Yes
9/22/2024 0:00,25.7,21.7,32.5,0,100,5.8,1015,74.08333333,No
9/23/2024 0:00,26.1,20.5,32.1,2.9,44,6.8,1015,74.91666667,Yes
9/24/2024 0:00,24.1,21.3,29,0,186,6.7,1012.4,82.95833333,No
9/25/2024 0:00,23.3,20.2,29,0.8,248,6.8,1013.7,83.25,Yes
9/26/2024 0:00,22.1,20,25.5,0,94,6.2,1013.7,90.66666667,No
9/27/2024 0:00,18.3,17.5,19,97,77,6.1,1013.8,99.70833333,Yes
9/28/2024 0:00,17.9,16.8,19,164.3,45,3.8,1015.3,99.83333333,Yes
9/29/2024 0:00,21.2,16.7,27.3,0,349,5.2,1016.8,87.58333333,No
9/30/2024 0:00,23,17.8,29.4,0,324,6.4,1014.7,86.5,No
10/1/2024 0:00,24.3,20.4,31.2,0,294,6.6,1012.7,84.66666667,No
10/2/2024 0:00,24.4,20.7,30.8,1,208,8.3,1011.7,83.33333333,Yes
10/3/2024 0:00,23,20,28.5,4.6,217,8.1,1012.1,87.625,Yes
10/4/2024 0:00,22.8,19.9,28.5,0,240,10.1,1013.6,84.25,No
10/5/2024 0:00,22.6,19.8,30,0,236,8.6,1015.1,81.79166667,No
10/6/2024 0:00,22.6,18.4,27.5,0,254,6.6,1018.9,82.41666667,No
10/7/2024 0:00,22.5,18.5,29.4,0,251,6.4,1021.4,81.45833333,No
10/8/2024 0:00,22.5,18.6,28.5,0,240,7.9,1019.9,78.625,No
10/9/2024 0:00,22.2,16.6,29.6,0,308,8.1,1017.6,77.45833333,No
10/10/2024 0:00,21.9,16.5,29.1,0,240,7.1,1016.5,75.75,No
10/11/2024 0:00,21.6,16.9,28.5,0,264,7.7,1016,75.625,No
10/12/2024 0:00,20.9,16.5,28.3,0,164,6.9,1017.7,77.25,No
10/13/2024 0:00,20.7,14.7,28,0,203,6.7,1018.9,78.45833333,No
10/14/2024 0:00,20.6,17.8,27.5,0,216,8.8,1018.6,80.125,No
10/15/2024 0:00,20.2,15,27.5,0,255,7.7,1017.7,80.58333333,No
10/16/2024 0:00,20.3,15.3,27.2,0,233,6.9,1018,79.79166667,No
10/17/2024 0:00,19.6,15.5,24.5,0,256,6,1018.4,82.41666667,No
10/18/2024 0:00,19.5,15.2,26.1,0,255,6.9,1017.8,79.91666667,No
10/19/2024 0:00,19.6,14,25.5,0,269,5.8,1018.7,78.79166667,No
10/20/2024 0:00,19.2,16.1,26.3,0,133,7.7,1020,77.58333333,No
10/21/2024 0:00,18.9,13.8,26,0,104,5.8,1020.6,77.625,No
10/22/2024 0:00,20.1,13.8,27.5,0,163,6.3,1021,70.625,No
10/23/2024 0:00,21,14.4,28,0,135,5.7,1020,69.625,No
10/24/2024 0:00,20.6,14.8,26.8,0.2,250,7.1,1018.7,76.91666667,No
10/25/2024 0:00,19.8,17,24,0.3,131,7.2,1017.7,81.58333333,No
10/26/2024 0:00,19.8,16,24,0,152,6,1018.3,81.79166667,No
10/27/2024 0:00,21.1,17,26,0.3,254,6.8,1017.5,81.375,No
10/28/2024 0:00,21.5,18,26,0,311,6.8,1016.6,81.08333333,No
10/29/2024 0:00,21.1,17,26,0,259,7.5,1016.8,74.375,No
10/30/2024 0:00,20.7,16,26,0.5,229,6.3,1017.7,75.79166667,No
10/31/2024 0:00,20.3,16,25,0,253,6.8,1017.9,79.16666667,No
11/1/2024 0:00,20.3,16,25,1.6,174,7.4,1019.2,77.75,Yes
11/2/2024 0:00,20.5,18,24,0.6,212,4.9,1020.8,81.29166667,Yes
11/3/2024 0:00,19.8,17,25,6.7,108,4.9,1020.9,87.29166667,Yes
11/4/2024 0:00,17.6,15,21,12.2,24,5.8,1019.9,87.25,Yes
11/5/2024 0:00,18.4,14,25,0.1,106,5.6,1022.1,74.54166667,No
11/6/2024 0:00,18,13,24,0,168,6.1,1022.2,75.54166667,No
11/7/2024 0:00,18.3,12,25.4,0,100,6.4,1021.5,75.04166667,No
11/8/2024 0:00,18.3,13.2,24.6,0,157,6.1,1021.3,80.375,No
11/9/2024 0:00,18.3,14.3,23.5,0,358,5.1,1021.5,78,No
11/10/2024 0:00,18.4,13.6,24,0.4,181,5.3,1021.4,74.70833333,No
11/11/2024 0:00,17.9,14,24.9,0,141,6.8,1021.1,77.375,No
11/12/2024 0:00,17.2,12.2,24,0,285,5.5,1019.7,74.25,No
11/13/2024 0:00,16.8,10.6,24,0,192,5.2,1018.6,76.58333333,No
11/14/2024 0:00,17.1,13.8,23.3,0,135,5.8,1020.2,80.875,No
11/15/2024 0:00,16.7,11.4,23.6,0,137,5.4,1019,81.41666667,No
11/16/2024 0:00,16.7,12.5,22.5,0,171,5.6,1017.8,80.29166667,No
11/17/2024 0:00,16.5,13,22,0,122,5.9,1018.5,74.70833333,No
11/18/2024 0:00,15.7,12,22,0,148,6.2,1020.2,75.83333333,No
11/19/2024 0:00,15.3,11,22,0,136,6.4,1021.2,74.625,No
11/20/2024 0:00,15.2,11,21,1.3,142,6.5,1020.3,74.29166667,Yes
11/21/2024 0:00,15,10,21,1,154,6.4,1019.6,73.70833333,Yes
11/22/2024 0:00,14.4,9.4,21.2,0,174,6.2,1019.4,78.66666667,No
11/23/2024 0:00,14.3,9.6,20,0,165,6,1020,80.16666667,No
11/24/2024 0:00,13.9,9,20.4,0,49,6.5,1019.5,78.04166667,No
11/25/2024 0:00,14.4,8,20.4,0,167,7.1,1019.4,73.33333333,No
11/26/2024 0:00,14.2,8.8,20.3,0,176,6.3,1019.1,74,No
11/27/2024 0:00,13.6,8,19.2,0.5,206,5.6,1019.3,75.66666667,No
11/28/2024 0:00,13.4,7.9,20,0.2,99,5.5,1021.2,76.08333333,No
11/29/2024 0:00,13.3,8,20,0,81,6.4,1021.5,75.95833333,No
11/30/2024 0:00,13.1,7.6,20,0,70,5.3,1019.4,74.95833333,No
12/1/2024 0:00,13.2,8,20,0,136,6.3,1017.4,76.08333333,No
12/2/2024 0:00,13.2,7.4,20,0,56,6.1,1018,79,No
12/3/2024 0:00,13.1,6.6,20.2,0,88,6.7,1018.7,76.66666667,No
12/4/2024 0:00,12.8,7,21,0,113,5.9,1017.1,70,No
12/5/2024 0:00,12.6,5.7,19.4,0,94,5.8,1017,79.79166667,No
12/6/2024 0:00,12.9,9.2,19,0,109,6.6,1015.7,81.25,No
12/7/2024 0:00,13.4,8.9,19,0,141,6.1,1016.6,77.08333333,No
12/8/2024 0:00,12.9,9,18,0,137,5.7,1016,78.25,No
12/9/2024 0:00,11.6,6.4,18.8,0,219,6.6,1014.8,77.375,No
12/10/2024 0:00,10.7,5.6,17,0,151,5.8,1014.9,69.58333333,No
12/11/2024 0:00,10.4,4,19,,108,6.8,1017.8,72.04166667,No
12/12/2024 0:00,10.7,3.9,19.3,0,85,6.5,1017.7,75,No
12/13/2024 0:00,10.2,3.1,19.7,0,61,6.5,1018.3,62.04166667,No
12/14/2024 0:00,9.7,2.5,18,0,87,5.3,1020.4,70.25,No
12/15/2024 0:00,10.8,4,19,0,9,2.8,1022.8,75.20833333,No
12/16/2024 0:00,11.7,4.8,21,0,108,5.3,1021.4,67.375,No
12/17/2024 0:00,11.6,4.8,20,0,58,5.7,1020.3,70.5,No
12/18/2024 0:00,11.3,5,19,0,83,6.1,1018.8,70.79166667,No
12/19/2024 0:00,10.9,4.8,18,0,96,5.3,1020.3,77.91666667,No
12/20/2024 0:00,11,5,19,0,80,4.9,1018.7,73.125,No
12/21/2024 0:00,10.7,3.2,18,0,122,6.2,1018.8,76.5,No
12/22/2024 0:00,10.6,4.5,17.6,0,123,6.5,1019.6,78.08333333,No
12/23/2024 0:00,10.5,4.4,17,0,66,5.3,1020.1,77.29166667,No
12/24/2024 0:00,11.1,4.4,17.2,0,88,5.3,1020.4,74.66666667,No
12/25/2024 0:00,12.3,7.5,19,0.2,4,5.4,1021.6,69,No
12/26/2024 0:00,10.9,4.6,19,0,96,6,1024,70.625,No
12/27/2024 0:00,11.2,4,20,0,110,4.9,1024.3,71.83333333,No
12/28/2024 0:00,10.8,6,16,2,87,4.6,1023.5,78.79166667,Yes
12/29/2024 0:00,12.4,6.7,20,1.6,64,6.1,1021.4,68.375,Yes
12/30/2024 0:00,11.4,4.7,18.4,0,112,5.4,1020.5,75.75,No
12/31/2024 0:00,11.4,5.4,18.4,0,63,5.4,1021.7,76.375,No
1/1/2025 0:00,11.5,5.8,19,0,105,5.9,1019.1,75.79166667,No
1/2/2025 0:00,11.7,5.6,18.1,0,109,5.6,1019.7,74.375,No
1/3/2025 0:00,12.1,5.8,20,0,93,5.2,1020.8,73.625,No
1/4/2025 0:00,12.5,5.9,20,0,92,5.3,1020.3,76.66666667,No
1/5/2025 0:00,11.6,7,17,0,30,3.4,1021.4,89.5,No
1/6/2025 0:00,12.4,8,20,0,76,6.2,1019.5,79.33333333,No
1/7/2025 0:00,11.8,7,18.5,0,180,6.1,1016.7,78.83333333,No
1/8/2025 0:00,11,6,18,0,197,4.8,1015.8,78.33333333,No
1/9/2025 0:00,10.3,4.5,18,0,176,5.6,1019.3,78.16666667,No
1/10/2025 0:00,10.5,4.6,17,0,108,5.3,1022.7,71.79166667,No
1/11/2025 0:00,11.2,5,19,0,122,4.8,1023.7,71.20833333,No
1/12/2025 0:00,11,5,19,0.1,103,5.2,1022.8,73.83333333,No
1/13/2025 0:00,10.8,4.2,18,0,108,6.5,1019.6,74,No
1/14/2025 0:00,11.1,4.8,18,0,19,5.4,1021.8,75.20833333,No
1/15/2025 0:00,11.2,4.9,18,0,99,6.5,1023.2,75.54166667,No
1/16/2025 0:00,12.1,8,19,0,128,5.4,1023.4,74.20833333,No
1/17/2025 0:00,11.8,6.4,19.1,0,94,6.8,1021.7,68.29166667,No
1/18/2025 0:00,11.3,4.4,19,0,85,6.6,1020,66.08333333,
1/19/2025 0:00,12.4,4.4,22,0,99,5.7,1017.9,63.79166667,No
1/20/2025 0:00,13.2,5.4,23,0,49,4.7,1015.9,63.70833333,No
1/21/2025 0:00,14.1,6,24,0,53,5.6,1015.5,59.70833333,No
1/22/2025 0:00,14.7,6.6,25,0,59,7.2,1017,52,No
1/23/2025 0:00,14.6,6.2,24,0,108,8.4,1016.7,52.70833333,No
1/24/2025 0:00,12.7,5.9,21.5,0,55,8.8,1015.3,58,No
1/25/2025 0:00,11.9,4.8,20.5,0,153,7.6,1015.5,69.75,No
1/26/2025 0:00,12.6,8,18.4,0,141,7.9,1017.2,74,No
1/27/2025 0:00,12.4,6.2,20,0,130,5.8,1015,75.75,No
1/28/2025 0:00,12.7,6.6,19,0,146,6.1,1016.1,72.04166667,No
1/29/2025 0:00,13.5,8.8,19.4,0,254,5.7,1019,77.20833333,No
1/30/2025 0:00,13.2,7.8,20.1,0,292,5.9,1014.6,74.95833333,No
1/31/2025 0:00,12.7,6.2,21.4,0,195,6.7,1014.8,71.29166667,No
2/1/2025 0:00,12.6,5.8,21.3,0,63,6.7,1016.8,64.41666667,No
2/2/2025 0:00,12.8,4.6,23.5,0,45,6.6,1016.7,54.79166667,No
2/3/2025 0:00,12.9,4.3,22.3,0,156,7.1,1016.7,66.58333333,No
2/4/2025 0:00,13.7,6.5,22,0,35,6.5,1017.5,68.16666667,No
2/5/2025 0:00,15.7,8.8,24.3,0,50,9.1,1016,57.66666667,No
2/6/2025 0:00,14.2,7.5,23.8,0,76,7.4,1016,54.58333333,No
2/7/2025 0:00,13.3,4.7,23,0,68,7.6,1016.3,44.125,No
2/8/2025 0:00,12.7,4.5,21.9,0,171,8.3,1017,65.875,No
2/9/2025 0:00,13.4,7.6,20.6,0,174,7,1017,72.29166667,No
2/10/2025 0:00,14.3,6.7,22.2,0,175,7.1,1017,71.125,No
2/11/2025 0:00,13.9,6.6,23.2,0,116,9.3,1015.1,65.75,No
2/12/2025 0:00,13.4,6.6,21.3,0,143,7.3,1015.3,64.04166667,No
2/13/2025 0:00,13.1,5.8,21.9,0,159,8.5,1014.1,68.625,No
2/14/2025 0:00,12.4,6.6,20.5,0,165,8.9,1013.2,74.125,No
2/15/2025 0:00,11.9,7,17.8,0,186,6.8,1015.3,75.33333333,No
2/16/2025 0:00,12.7,7.1,20.7,0,177,6.5,1016.4,74.5,No
2/17/2025 0:00,13.1,8.1,20.2,0,194,7.8,1019.3,76.875,No
2/18/2025 0:00,13.3,7.3,20.7,0,193,8.5,1018.1,74.5,No
2/19/2025 0:00,14.1,7.6,21.4,0,174,6.9,1017.8,68.20833333,No
2/20/2025 0:00,14.9,8,23,0,215,7.1,1020.1,71.04166667,No
2/21/2025 0:00,14.2,8,23,0,334,8.7,1019.8,68.25,No
2/22/2025 0:00,14.7,7.7,23.4,0,84,6.3,1019.7,58.625,No
2/23/2025 0:00,14.1,8.7,20.5,0,161,7.9,1021,64.54166667,No
2/24/2025 0:00,14.2,8.4,20.7,0,291,8,1021.7,69.45833333,No
2/25/2025 0:00,14.4,8.6,21.6,0,173,7.9,1023,72.79166667,No
2/26/2025 0:00,15.4,9,22,0,163,7.4,1023,70.91666667,No
2/27/2025 0:00,15.4,10.2,22.3,0,208,7.2,1020.5,76.04166667,No
2/28/2025 0:00,14.6,10.5,20,3,49,6.5,1020.3,79.91666667,Yes
3/1/2025 0:00,14.4,10.9,22,9.3,49,6.3,1018.3,80.70833333,Yes
3/2/2025 0:00,15,7,23,0,185,7,1013.8,64.95833333,No
3/3/2025 0:00,16.4,8.5,24.3,0,209,8.2,1014.4,64.58333333,No
3/4/2025 0:00,16.8,9.5,24.5,0,344,8.4,1014.1,58.875,No
3/5/2025 0:00,15.6,9.2,23.6,0,193,10.6,1011.7,66.625,No
3/6/2025 0:00,15.1,8.8,21.2,0,167,10.9,1015.1,71.58333333,No
3/7/2025 0:00,15.4,10.1,21,0,214,10.2,1014.1,68.41666667,No
3/8/2025 0:00,15.2,10.8,20.5,0,210,9.8,1013.3,71.04166667,No
3/9/2025 0:00,15.9,10.5,21.8,0,169,9,1018.8,72.625,No
3/10/2025 0:00,17.8,11.3,23.3,1.5,185,7.4,1022.1,70.58333333,Yes
3/11/2025 0:00,17.4,13.2,23,1.4,180,8.6,1018.4,71.375,Yes
3/12/2025 0:00,17.8,13.3,22,3.1,134,9.4,1013.4,78.875,Yes
3/13/2025 0:00,17.1,13,25.9,1.3,40,6.4,1012.3,71.83333333,Yes
3/14/2025 0:00,18.9,9.8,26.7,0.3,319,7.8,1014.1,59.125,No
3/15/2025 0:00,19.7,12,28.1,0,356,9.2,1016.6,57.625,No
3/16/2025 0:00,19,12.5,26.6,0,31,9,1017.1,54.91666667,No
3/17/2025 0:00,19.3,11.2,27.6,0,288,10.3,1015.8,44.08333333,No
3/18/2025 0:00,18.1,10.1,26.5,0,226,8.4,1015.4,43.79166667,No
3/19/2025 0:00,19,10.5,28.5,0,152,9,1015.6,48.58333333,No
3/20/2025 0:00,19.2,11,27.8,,220,8.9,1016,47.5,No
3/21/2025 0:00,18.8,13,27.5,0,192,12,1017.4,53.5,No
3/22/2025 0:00,16.9,13,25.2,0,200,11.3,1019.5,54.75,No
3/23/2025 0:00,16.8,10.5,24.3,0,172,7.6,1021,57.66666667,No
3/24/2025 0:00,17.9,10,25.6,0,255,6.8,1020.8,58.54166667,No
3/25/2025 0:00,20,11.2,27.8,0,140,7.8,1016.4,58.75,No
3/26/2025 0:00,21,12.6,27.9,0,172,8.3,1013.8,62,No
3/27/2025 0:00,22.4,13.8,29.2,0,142,6.9,1011.9,63.75,No
3/28/2025 0:00,22,15,29,0,179,10.3,1011.8,49.66666667,No
3/29/2025 0:00,21.8,14,30,0,200,8.5,1012.7,49,No
3/30/2025 0:00,20.7,13,29.7,0,157,9.8,1015.7,53.29166667,No
3/31/2025 0:00,20.4,12.8,29.3,0,295,8.5,1016.2,49.83333333,No
4/1/2025 0:00,20.4,12.4,29,0,167,8,1015.9,44.375,No
4/2/2025 0:00,19.9,12.8,28.4,0,229,7.7,1017.5,43.41666667,No
4/3/2025 0:00,19.6,11.8,28,0,115,7.3,1018.7,42.25,No
4/4/2025 0:00,20.2,12.4,29,0,19,7.5,1017.4,34.66666667,No
4/5/2025 0:00,19.9,12,28.4,0,111,6.7,1015.8,43.41666667,No
4/6/2025 0:00,20.7,12.8,28.2,0,153,8.5,1016.3,44.5,No
4/7/2025 0:00,20.4,13.7,27.5,0,116,6.7,1019.2,62.29166667,No
4/8/2025 0:00,21.4,15.3,28.3,0,90,7.2,1021.6,64.29166667,No
4/9/2025 0:00,20.4,15.3,28,4.8,75,7.3,1018.4,77.20833333,Yes
4/10/2025 0:00,16.5,14.6,19.1,8.9,114,7.6,1013.8,91.20833333,Yes
4/11/2025 0:00,18.3,14,25.5,4.8,122,7.1,1012.4,81.66666667,Yes
4/12/2025 0:00,18.3,13.5,26.2,8.1,8,6.2,1014.7,73.25,Yes
4/13/2025 0:00,18.1,12.9,25.6,4.8,122,9.9,1016.9,69.91666667,Yes
4/14/2025 0:00,18.1,11.6,26.2,0.8,101,7.2,1018.3,69.125,Yes
4/15/2025 0:00,18.9,12.4,26,0.1,85,7.7,1016.2,72.875,No
4/16/2025 0:00,20.3,15.4,26.4,0.3,74,5.6,1014.4,77.125,No
4/17/2025 0:00,18.9,16,26.6,1.8,134,9,1013.3,84.29166667,Yes
4/18/2025 0:00,20.7,14.4,27.7,2.5,164,8.9,1012.1,77.75,Yes
4/19/2025 0:00,19.7,17.5,24,5.6,137,5.5,1012,87.58333333,Yes
4/20/2025 0:00,22.4,14.9,29.5,0,299,6.6,1013.1,71.5,No
4/21/2025 0:00,24.1,17,31.4,0,221,7.6,1015,66.95833333,No
4/22/2025 0:00,24.6,17.8,31.6,0,3,9.1,1014.9,55.875,No
4/23/2025 0:00,24.7,16.8,32.7,0,290,7.8,1012,41.33333333,No
4/24/2025 0:00,24.3,16,33.5,0,131,8.3,1011.5,38.45833333,No
4/25/2025 0:00,23.8,15.2,32.3,0,14,8.1,1013.3,37.41666667,No
